player_id,username,level,estimated_total_stats,strength,defense,speed,dexterity,component_stats_total,max_life,source_count,sources,netgangster_lists,forum_stat_band,estimate_conflict_over_20pct,alternate_estimates,estimate_details,profile_url,attack_url,source_urls
246649,--KW--DARk,24,738,323,40,305,70,738,,2,Baldr's List 2 | Net Gangster Legacy List 6,6,,false,,738 [Compiled input + Net Gangster Legacy List 6],https://www.torn.com/profiles.php?XID=246649,https://www.torn.com/loader.php?sid=attack&user2ID=246649,https://github.com/OranWeb/tc-baldrs-levelling-list/blob/master/data.json | https://torn.netgangster.com/Targets.html
1032025,DonMc94,24,738,185,183,185,185,738,,2,Baldr's List 2 | Net Gangster Legacy List 7,7,,false,,738 [Compiled input + Net Gangster Legacy List 7],https://www.torn.com/profiles.php?XID=1032025,https://www.torn.com/loader.php?sid=attack&user2ID=1032025,https://github.com/OranWeb/tc-baldrs-levelling-list/blob/master/data.json | https://torn.netgangster.com/Targets.html
443421,loppolman,24,796,405,10,371,10,796,,2,Baldr's List 2 | Net Gangster Legacy List 4,4,,false,,796 [Compiled input + Net Gangster Legacy List 4],https://www.torn.com/profiles.php?XID=443421,https://www.torn.com/loader.php?sid=attack&user2ID=443421,https://github.com/OranWeb/tc-baldrs-levelling-list/blob/master/data.json | https://torn.netgangster.com/Targets.html
194310,peacefrog,24,796,630,10,33,123,796,,2,Baldr's List 2 | Net Gangster Legacy List 10,10,,false,,796 [Compiled input + Net Gangster Legacy List 10],https://www.torn.com/profiles.php?XID=194310,https://www.torn.com/loader.php?sid=attack&user2ID=194310,https://github.com/OranWeb/tc-baldrs-levelling-list/blob/master/data.json | https://torn.netgangster.com/Targets.html
573258,MrBensyBen94,24,808,201,201,203,203,808,,2,Baldr's List 2 | Net Gangster Legacy List 7,7,,false,,808 [Compiled input + Net Gangster Legacy List 7],https://www.torn.com/profiles.php?XID=573258,https://www.torn.com/loader.php?sid=attack&user2ID=573258,https://github.com/OranWeb/tc-baldrs-levelling-list/blob/master/data.json | https://torn.netgangster.com/Targets.html
104318,soldier27,24,815,158,532,54,70,815,,2,Baldr's List 2 | Net Gangster Legacy List 3,3,,false,,815 [Compiled input + Net Gangster Legacy List 3],https://www.torn.com/profiles.php?XID=104318,https://www.torn.com/loader.php?sid=attack&user2ID=104318,https://github.com/OranWeb/tc-baldrs-levelling-list/blob/master/data.json | https://torn.netgangster.com/Targets.html
1011379,doggydog10,24,854,212,189,332,121,854,,2,Baldr's List 2 | Net Gangster Legacy List 6,6,,false,,854 [Compiled input + Net Gangster Legacy List 6],https://www.torn.com/profiles.php?XID=1011379,https://www.torn.com/loader.php?sid=attack&user2ID=1011379,https://github.com/OranWeb/tc-baldrs-levelling-list/blob/master/data.json | https://torn.netgangster.com/Targets.html
33084,siurblys,24,936,280,151,238,226,936,,2,Baldr's List 2 | Net Gangster Legacy List 1,1,,false,895 | 936,895 [Net Gangster Legacy List 1]; 936 [Compiled input],https://www.torn.com/profiles.php?XID=33084,https://www.torn.com/loader.php?sid=attack&user2ID=33084,https://github.com/OranWeb/tc-baldrs-levelling-list/blob/master/data.json | https://torn.netgangster.com/Targets.html
1387230,dragonman101,24,966,84,88,207,587,966,,2,Baldr's List 2 | Net Gangster Legacy List 8,8,,false,,966 [Compiled input + Net Gangster Legacy List 8],https://www.torn.com/profiles.php?XID=1387230,https://www.torn.com/loader.php?sid=attack&user2ID=1387230,https://github.com/OranWeb/tc-baldrs-levelling-list/blob/master/data.json | https://torn.netgangster.com/Targets.html
,-The_Assassin-,24,5090,,,,,,1075,1,Just Another Hitlist,,"1,000-10,000",false,,5090 [Just Another Hitlist],https://www.torn.com/profiles.php?NID=-The_Assassin-,,https://www.torn.com/forums.php#/p=threads&f=61&t=16280317&b=0&a=0
,-TTD-blackholex,24,23500,,,,,,1128,1,Just Another Hitlist,,"10,000-100,000",false,,23500 [Just Another Hitlist],https://www.torn.com/profiles.php?NID=-TTD-blackholex,,https://www.torn.com/forums.php#/p=threads&f=61&t=16280317&b=0&a=0
,JOB420,24,24100,,,,,,1075,1,Just Another Hitlist,,"10,000-100,000",false,,24100 [Just Another Hitlist],https://www.torn.com/profiles.php?NID=JOB420,,https://www.torn.com/forums.php#/p=threads&f=61&t=16280317&b=0&a=0
,Cortisan,24,31000,,,,,,1075,1,Just Another Hitlist,,"10,000-100,000",false,,31000 [Just Another Hitlist],https://www.torn.com/profiles.php?NID=Cortisan,,https://www.torn.com/forums.php#/p=threads&f=61&t=16280317&b=0&a=0
,DeltaForce2,24,45000,,,,,,1075,1,Just Another Hitlist,,"10,000-100,000",false,,45000 [Just Another Hitlist],https://www.torn.com/profiles.php?NID=DeltaForce2,,https://www.torn.com/forums.php#/p=threads&f=61&t=16280317&b=0&a=0
,MentalNameless,24,54000,,,,,,1290,1,Just Another Hitlist,,"10,000-100,000",false,,54000 [Just Another Hitlist],https://www.torn.com/profiles.php?NID=MentalNameless,,https://www.torn.com/forums.php#/p=threads&f=61&t=16280317&b=0&a=0
,TheSuperHiro,24,77000,,,,,,1075,1,Just Another Hitlist,,"10,000-100,000",false,,77000 [Just Another Hitlist],https://www.torn.com/profiles.php?NID=TheSuperHiro,,https://www.torn.com/forums.php#/p=threads&f=61&t=16280317&b=0&a=0
,Bert42O,24,96000,,,,,,1075,1,Just Another Hitlist,,"10,000-100,000",false,,96000 [Just Another Hitlist],https://www.torn.com/profiles.php?NID=Bert42O,,https://www.torn.com/forums.php#/p=threads&f=61&t=16280317&b=0&a=0
1767284,Awesome0ne,24,,,,,,,,1,Net Gangster Legacy List 11,11,,false,,,https://www.torn.com/profiles.php?XID=1767284,https://www.torn.com/loader.php?sid=attack&user2ID=1767284,https://torn.netgangster.com/Targets.html
321212,Windangel,23,38,,,,,38,,1,Slinkies Hitlist,,,false,,38 [Compiled input],https://www.torn.com/profiles.php?XID=321212,https://www.torn.com/loader.php?sid=attack&user2ID=321212,https://docs.google.com/spreadsheets/d/1rFHSPkemKPieolxeps8Wvwxd28P9zqTN3kkD75-RDqw/edit
1411624,insanezane,23,75,,,,,75,,1,Slinkies Hitlist,,,false,,75 [Compiled input],https://www.torn.com/profiles.php?XID=1411624,https://www.torn.com/loader.php?sid=attack&user2ID=1411624,https://docs.google.com/spreadsheets/d/1rFHSPkemKPieolxeps8Wvwxd28P9zqTN3kkD75-RDqw/edit
382353,deadlydazza1,23,84,,,,,84,,1,Slinkies Hitlist,,,false,,84 [Compiled input],https://www.torn.com/profiles.php?XID=382353,https://www.torn.com/loader.php?sid=attack&user2ID=382353,https://docs.google.com/spreadsheets/d/1rFHSPkemKPieolxeps8Wvwxd28P9zqTN3kkD75-RDqw/edit
353299,yaesu001,23,126,36,27,38,25,126,,2,Baldr's List 2 | Net Gangster Legacy List 5,5,,false,,126 [Compiled input + Net Gangster Legacy List 5],https://www.torn.com/profiles.php?XID=353299,https://www.torn.com/loader.php?sid=attack&user2ID=353299,https://github.com/OranWeb/tc-baldrs-levelling-list/blob/master/data.json | https://torn.netgangster.com/Targets.html
542048,Dragon721,23,161,37,15,94,15,161,,2,Baldr's List 2 | Net Gangster Legacy List 11,11,,false,,161 [Compiled input + Net Gangster Legacy List 11],https://www.torn.com/profiles.php?XID=542048,https://www.torn.com/loader.php?sid=attack&user2ID=542048,https://github.com/OranWeb/tc-baldrs-levelling-list/blob/master/data.json | https://torn.netgangster.com/Targets.html
659243,Monica,23,290,70,70,79,71,290,1025,3,Baldr's List 2 | Just Another Hitlist | Net Gangster Legacy List 2,2,"under 1,000",false,280 | 290,280 [Just Another Hitlist]; 290 [Compiled input + Net Gangster Legacy List 2],https://www.torn.com/profiles.php?XID=659243,https://www.torn.com/loader.php?sid=attack&user2ID=659243,https://github.com/OranWeb/tc-baldrs-levelling-list/blob/master/data.json | https://torn.netgangster.com/Targets.html | https://www.torn.com/forums.php#/p=threads&f=61&t=16280317&b=0&a=0
1104804,mzwpunk,23,392,131,67,101,93,392,,2,Baldr's List 2 | Net Gangster Legacy List 3,3,,false,,392 [Compiled input + Net Gangster Legacy List 3],https://www.torn.com/profiles.php?XID=1104804,https://www.torn.com/loader.php?sid=attack&user2ID=1104804,https://github.com/OranWeb/tc-baldrs-levelling-list/blob/master/data.json | https://torn.netgangster.com/Targets.html
352232,maxrocks,23,403,211,21,51,120,403,,2,Baldr's List 2 | Net Gangster Legacy List 13,13,,false,,403 [Compiled input + Net Gangster Legacy List 13],https://www.torn.com/profiles.php?XID=352232,https://www.torn.com/loader.php?sid=attack&user2ID=352232,https://github.com/OranWeb/tc-baldrs-levelling-list/blob/master/data.json | https://torn.netgangster.com/Targets.html
670186,4fingers,23,463,344,27,82,10,463,,2,Baldr's List 2 | Net Gangster Legacy List 9,9,,false,,463 [Compiled input + Net Gangster Legacy List 9],https://www.torn.com/profiles.php?XID=670186,https://www.torn.com/loader.php?sid=attack&user2ID=670186,https://github.com/OranWeb/tc-baldrs-levelling-list/blob/master/data.json | https://torn.netgangster.com/Targets.html
448387,knucles777,23,857,256,246,203,151,857,,2,Baldr's List 2 | Net Gangster Legacy List 12,12,,false,,857 [Compiled input + Net Gangster Legacy List 12],https://www.torn.com/profiles.php?XID=448387,https://www.torn.com/loader.php?sid=attack&user2ID=448387,https://github.com/OranWeb/tc-baldrs-levelling-list/blob/master/data.json | https://torn.netgangster.com/Targets.html
441061,ministerdeadman,23,976,605,117,130,124,976,,2,Baldr's List 2 | Net Gangster Legacy List 1,1,,false,,976 [Compiled input + Net Gangster Legacy List 1],https://www.torn.com/profiles.php?XID=441061,https://www.torn.com/loader.php?sid=attack&user2ID=441061,https://github.com/OranWeb/tc-baldrs-levelling-list/blob/master/data.json | https://torn.netgangster.com/Targets.html
,ghettolad,23,3000,,,,,,1025,1,Just Another Hitlist,,"1,000-10,000",false,,3000 [Just Another Hitlist],https://www.torn.com/profiles.php?NID=ghettolad,,https://www.torn.com/forums.php#/p=threads&f=61&t=16280317&b=0&a=0
,DamonDolittle,23,4000,,,,,,1127,1,Just Another Hitlist,,"1,000-10,000",false,,4000 [Just Another Hitlist],https://www.torn.com/profiles.php?NID=DamonDolittle,,https://www.torn.com/forums.php#/p=threads&f=61&t=16280317&b=0&a=0
,tOku_1,23,4000,,,,,,1076,1,Just Another Hitlist,,"1,000-10,000",false,,4000 [Just Another Hitlist],https://www.torn.com/profiles.php?NID=tOku_1,,https://www.torn.com/forums.php#/p=threads&f=61&t=16280317&b=0&a=0
,grafixswed,23,4730,,,,,,1025,1,Just Another Hitlist,,"1,000-10,000",false,,4730 [Just Another Hitlist],https://www.torn.com/profiles.php?NID=grafixswed,,https://www.torn.com/forums.php#/p=threads&f=61&t=16280317&b=0&a=0
,afortunado7,23,9000,,,,,,1025,1,Just Another Hitlist,,"1,000-10,000",false,,9000 [Just Another Hitlist],https://www.torn.com/profiles.php?NID=afortunado7,,https://www.torn.com/forums.php#/p=threads&f=61&t=16280317&b=0&a=0
,XIythe,23,9040,,,,,,1230,1,Just Another Hitlist,,"1,000-10,000",false,,9040 [Just Another Hitlist],https://www.torn.com/profiles.php?NID=XIythe,,https://www.torn.com/forums.php#/p=threads&f=61&t=16280317&b=0&a=0
,Fanciful,23,16900,,,,,,1025,1,Just Another Hitlist,,"10,000-100,000",false,,16900 [Just Another Hitlist],https://www.torn.com/profiles.php?NID=Fanciful,,https://www.torn.com/forums.php#/p=threads&f=61&t=16280317&b=0&a=0
,anka1,23,19700,,,,,,1127,1,Just Another Hitlist,,"10,000-100,000",false,,19700 [Just Another Hitlist],https://www.torn.com/profiles.php?NID=anka1,,https://www.torn.com/forums.php#/p=threads&f=61&t=16280317&b=0&a=0
,ProtoKiller,23,20000,,,,,,1127,1,Just Another Hitlist,,"10,000-100,000",false,,20000 [Just Another Hitlist],https://www.torn.com/profiles.php?NID=ProtoKiller,,https://www.torn.com/forums.php#/p=threads&f=61&t=16280317&b=0&a=0
,XI-Am-LeGeNdDX,23,20800,,,,,,1076,1,Just Another Hitlist,,"10,000-100,000",false,,20800 [Just Another Hitlist],https://www.torn.com/profiles.php?NID=XI-Am-LeGeNdDX,,https://www.torn.com/forums.php#/p=threads&f=61&t=16280317&b=0&a=0
,zombilekkoo,23,31000,,,,,,1025,1,Just Another Hitlist,,"10,000-100,000",false,,31000 [Just Another Hitlist],https://www.torn.com/profiles.php?NID=zombilekkoo,,https://www.torn.com/forums.php#/p=threads&f=61&t=16280317&b=0&a=0
,LEP-Recon,23,43000,,,,,,1025,1,Just Another Hitlist,,"10,000-100,000",false,,43000 [Just Another Hitlist],https://www.torn.com/profiles.php?NID=LEP-Recon,,https://www.torn.com/forums.php#/p=threads&f=61&t=16280317&b=0&a=0
,Skyfire,23,43000,,,,,,1025,1,Just Another Hitlist,,"10,000-100,000",false,,43000 [Just Another Hitlist],https://www.torn.com/profiles.php?NID=Skyfire,,https://www.torn.com/forums.php#/p=threads&f=61&t=16280317&b=0&a=0
,-Karen-,23,48000,,,,,,1025,1,Just Another Hitlist,,"10,000-100,000",false,,48000 [Just Another Hitlist],https://www.torn.com/profiles.php?NID=-Karen-,,https://www.torn.com/forums.php#/p=threads&f=61&t=16280317&b=0&a=0
603201,-Dead-Soulja-,23,,,,,,,,1,Net Gangster Legacy List 8,8,,false,,,https://www.torn.com/profiles.php?XID=603201,https://www.torn.com/loader.php?sid=attack&user2ID=603201,https://torn.netgangster.com/Targets.html
905505,Bramble420,23,,,,,,,,1,Net Gangster Legacy List 10,10,,false,,,https://www.torn.com/profiles.php?XID=905505,https://www.torn.com/loader.php?sid=attack&user2ID=905505,https://torn.netgangster.com/Targets.html
1293226,ravish,23,,,,,,,,1,Net Gangster Legacy List 4,4,,false,,,https://www.torn.com/profiles.php?XID=1293226,https://www.torn.com/loader.php?sid=attack&user2ID=1293226,https://torn.netgangster.com/Targets.html
1182544,wadseee,22,51,,,,,51,,2,Net Gangster Legacy List 6 | Slinkies Hitlist,6,,false,,51 [Compiled input],https://www.torn.com/profiles.php?XID=1182544,https://www.torn.com/loader.php?sid=attack&user2ID=1182544,https://docs.google.com/spreadsheets/d/1rFHSPkemKPieolxeps8Wvwxd28P9zqTN3kkD75-RDqw/edit | https://torn.netgangster.com/Targets.html
1650969,Lazerchild007,22,94,,,,,94,,1,Slinkies Hitlist,,,false,,94 [Compiled input],https://www.torn.com/profiles.php?XID=1650969,https://www.torn.com/loader.php?sid=attack&user2ID=1650969,https://docs.google.com/spreadsheets/d/1rFHSPkemKPieolxeps8Wvwxd28P9zqTN3kkD75-RDqw/edit
652570,nuryn,22,268,168,16,55,29,268,,2,Baldr's List 2 | Net Gangster Legacy List 3,3,,false,,268 [Compiled input + Net Gangster Legacy List 3],https://www.torn.com/profiles.php?XID=652570,https://www.torn.com/loader.php?sid=attack&user2ID=652570,https://github.com/OranWeb/tc-baldrs-levelling-list/blob/master/data.json | https://torn.netgangster.com/Targets.html
693146,K00L-,22,285,218,17,32,18,285,,2,Baldr's List 2 | Net Gangster Legacy List 13,13,,false,,285 [Compiled input + Net Gangster Legacy List 13],https://www.torn.com/profiles.php?XID=693146,https://www.torn.com/loader.php?sid=attack&user2ID=693146,https://github.com/OranWeb/tc-baldrs-levelling-list/blob/master/data.json | https://torn.netgangster.com/Targets.html
595042,scottywalker,22,432,361,14,32,25,432,,2,Baldr's List 2 | Net Gangster Legacy List 5,5,,false,,432 [Compiled input + Net Gangster Legacy List 5],https://www.torn.com/profiles.php?XID=595042,https://www.torn.com/loader.php?sid=attack&user2ID=595042,https://github.com/OranWeb/tc-baldrs-levelling-list/blob/master/data.json | https://torn.netgangster.com/Targets.html
63476,63476,22,457,120,112,91,134,457,,2,Baldr's List 2 | Net Gangster Legacy List 5,5,,false,,457 [Compiled input + Net Gangster Legacy List 5],https://www.torn.com/profiles.php?XID=63476,https://www.torn.com/loader.php?sid=attack&user2ID=63476,https://github.com/OranWeb/tc-baldrs-levelling-list/blob/master/data.json | https://torn.netgangster.com/Targets.html
508876,HatchetWarrior,22,594,200,133,202,59,594,,2,Baldr's List 2 | Net Gangster Legacy List 9,9,,false,,594 [Compiled input + Net Gangster Legacy List 9],https://www.torn.com/profiles.php?XID=508876,https://www.torn.com/loader.php?sid=attack&user2ID=508876,https://github.com/OranWeb/tc-baldrs-levelling-list/blob/master/data.json | https://torn.netgangster.com/Targets.html
640180,Pandemic,22,631,159,157,156,159,631,,2,Baldr's List 2 | Net Gangster Legacy List 4,4,,false,,631 [Compiled input + Net Gangster Legacy List 4],https://www.torn.com/profiles.php?XID=640180,https://www.torn.com/loader.php?sid=attack&user2ID=640180,https://github.com/OranWeb/tc-baldrs-levelling-list/blob/master/data.json | https://torn.netgangster.com/Targets.html
1390755,kaungkaung3887,22,701,27,18,97,559,701,,2,Baldr's List 2 | Net Gangster Legacy List 1,1,,true,504 | 701,504 [Compiled input alternate]; 701 [Compiled input + Compiled input alternate + Net Gangster Legacy List 1],https://www.torn.com/profiles.php?XID=1390755,https://www.torn.com/loader.php?sid=attack&user2ID=1390755,https://github.com/OranWeb/tc-baldrs-levelling-list/blob/master/data.json | https://torn.netgangster.com/Targets.html
104247,hotrod,22,940,177,78,445,240,940,,2,Baldr's List 2 | Net Gangster Legacy List 10,10,,false,,940 [Compiled input + Net Gangster Legacy List 10],https://www.torn.com/profiles.php?XID=104247,https://www.torn.com/loader.php?sid=attack&user2ID=104247,https://github.com/OranWeb/tc-baldrs-levelling-list/blob/master/data.json | https://torn.netgangster.com/Targets.html
,thepoo,22,1560,,,,,,975,1,Just Another Hitlist,,"1,000-10,000",false,,1560 [Just Another Hitlist],https://www.torn.com/profiles.php?NID=thepoo,,https://www.torn.com/forums.php#/p=threads&f=61&t=16280317&b=0&a=0
,sexybitch987,22,3000,,,,,,1072,1,Just Another Hitlist,,"1,000-10,000",false,,3000 [Just Another Hitlist],https://www.torn.com/profiles.php?NID=sexybitch987,,https://www.torn.com/forums.php#/p=threads&f=61&t=16280317&b=0&a=0
,Relyks_Doog,22,3260,,,,,,975,1,Just Another Hitlist,,"1,000-10,000",false,,3260 [Just Another Hitlist],https://www.torn.com/profiles.php?NID=Relyks_Doog,,https://www.torn.com/forums.php#/p=threads&f=61&t=16280317&b=0&a=0
,Kasume,22,3570,,,,,,1023,1,Just Another Hitlist,,"1,000-10,000",false,,3570 [Just Another Hitlist],https://www.torn.com/profiles.php?NID=Kasume,,https://www.torn.com/forums.php#/p=threads&f=61&t=16280317&b=0&a=0
,TinyTony,22,7110,,,,,,1316,1,Just Another Hitlist,,"1,000-10,000",false,,7110 [Just Another Hitlist],https://www.torn.com/profiles.php?NID=TinyTony,,https://www.torn.com/forums.php#/p=threads&f=61&t=16280317&b=0&a=0
,zzz123,22,17600,,,,,,975,1,Just Another Hitlist,,"10,000-100,000",false,,17600 [Just Another Hitlist],https://www.torn.com/profiles.php?NID=zzz123,,https://www.torn.com/forums.php#/p=threads&f=61&t=16280317&b=0&a=0
,Taken007,22,19200,,,,,,975,1,Just Another Hitlist,,"10,000-100,000",false,,19200 [Just Another Hitlist],https://www.torn.com/profiles.php?NID=Taken007,,https://www.torn.com/forums.php#/p=threads&f=61&t=16280317&b=0&a=0
,Sublime2006,22,20400,,,,,,975,1,Just Another Hitlist,,"10,000-100,000",false,,20400 [Just Another Hitlist],https://www.torn.com/profiles.php?NID=Sublime2006,,https://www.torn.com/forums.php#/p=threads&f=61&t=16280317&b=0&a=0
,princessroyal,22,45000,,,,,,975,1,Just Another Hitlist,,"10,000-100,000",false,,45000 [Just Another Hitlist],https://www.torn.com/profiles.php?NID=princessroyal,,https://www.torn.com/forums.php#/p=threads&f=61&t=16280317&b=0&a=0
687503,boorber,22,,,,,,,,1,Net Gangster Legacy List 6,6,,false,,,https://www.torn.com/profiles.php?XID=687503,https://www.torn.com/loader.php?sid=attack&user2ID=687503,https://torn.netgangster.com/Targets.html
914038,calvin5258,22,,,,,,,,1,Net Gangster Legacy List 7,7,,false,,,https://www.torn.com/profiles.php?XID=914038,https://www.torn.com/loader.php?sid=attack&user2ID=914038,https://torn.netgangster.com/Targets.html
857036,D4RKM1ND101,22,,,,,,,,1,Net Gangster Legacy List 8,8,,false,,,https://www.torn.com/profiles.php?XID=857036,https://www.torn.com/loader.php?sid=attack&user2ID=857036,https://torn.netgangster.com/Targets.html
590783,isidor90210,22,,,,,,,,1,Net Gangster Legacy List 11,11,,false,,,https://www.torn.com/profiles.php?XID=590783,https://www.torn.com/loader.php?sid=attack&user2ID=590783,https://torn.netgangster.com/Targets.html
735269,jvwarrior,22,,,,,,,,1,Net Gangster Legacy List 12,12,,false,,,https://www.torn.com/profiles.php?XID=735269,https://www.torn.com/loader.php?sid=attack&user2ID=735269,https://torn.netgangster.com/Targets.html
1026129,Moonshiner,22,,,,,,,,1,Net Gangster Legacy List 2,2,,false,,,https://www.torn.com/profiles.php?XID=1026129,https://www.torn.com/loader.php?sid=attack&user2ID=1026129,https://torn.netgangster.com/Targets.html
687771,wilson121,22,,,,,,,,1,Net Gangster Legacy List 7,7,,false,,,https://www.torn.com/profiles.php?XID=687771,https://www.torn.com/loader.php?sid=attack&user2ID=687771,https://torn.netgangster.com/Targets.html
1503471,ozseychick,21,38,,,,,38,,1,Slinkies Hitlist,,,false,,38 [Compiled input],https://www.torn.com/profiles.php?XID=1503471,https://www.torn.com/loader.php?sid=attack&user2ID=1503471,https://docs.google.com/spreadsheets/d/1rFHSPkemKPieolxeps8Wvwxd28P9zqTN3kkD75-RDqw/edit
444993,chichi,21,59,,,,,59,,1,Slinkies Hitlist,,,false,,59 [Compiled input],https://www.torn.com/profiles.php?XID=444993,https://www.torn.com/loader.php?sid=attack&user2ID=444993,https://docs.google.com/spreadsheets/d/1rFHSPkemKPieolxeps8Wvwxd28P9zqTN3kkD75-RDqw/edit
1114962,CM_Punket619,21,59,,,,,59,,1,Slinkies Hitlist,,,false,,59 [Compiled input],https://www.torn.com/profiles.php?XID=1114962,https://www.torn.com/loader.php?sid=attack&user2ID=1114962,https://docs.google.com/spreadsheets/d/1rFHSPkemKPieolxeps8Wvwxd28P9zqTN3kkD75-RDqw/edit
1446951,shmall,21,59,,,,,59,,1,Slinkies Hitlist,,,false,,59 [Compiled input],https://www.torn.com/profiles.php?XID=1446951,https://www.torn.com/loader.php?sid=attack&user2ID=1446951,https://docs.google.com/spreadsheets/d/1rFHSPkemKPieolxeps8Wvwxd28P9zqTN3kkD75-RDqw/edit
1822211,Thargon,21,59,,,,,59,,1,Slinkies Hitlist,,,false,,59 [Compiled input],https://www.torn.com/profiles.php?XID=1822211,https://www.torn.com/loader.php?sid=attack&user2ID=1822211,https://docs.google.com/spreadsheets/d/1rFHSPkemKPieolxeps8Wvwxd28P9zqTN3kkD75-RDqw/edit
1454901,ceebee93,21,75,,,,,75,,1,Slinkies Hitlist,,,false,,75 [Compiled input],https://www.torn.com/profiles.php?XID=1454901,https://www.torn.com/loader.php?sid=attack&user2ID=1454901,https://docs.google.com/spreadsheets/d/1rFHSPkemKPieolxeps8Wvwxd28P9zqTN3kkD75-RDqw/edit
906645,ginger1,21,94,,,,,94,,1,Slinkies Hitlist,,,false,,94 [Compiled input],https://www.torn.com/profiles.php?XID=906645,https://www.torn.com/loader.php?sid=attack&user2ID=906645,https://docs.google.com/spreadsheets/d/1rFHSPkemKPieolxeps8Wvwxd28P9zqTN3kkD75-RDqw/edit
534510,green_punk768,21,108,56,11,27,13,108,,2,Baldr's List 2 | Net Gangster Legacy List 3,3,,false,,108 [Compiled input + Net Gangster Legacy List 3],https://www.torn.com/profiles.php?XID=534510,https://www.torn.com/loader.php?sid=attack&user2ID=534510,https://github.com/OranWeb/tc-baldrs-levelling-list/blob/master/data.json | https://torn.netgangster.com/Targets.html
507739,Miff99,21,159,70,21,41,27,159,,2,Baldr's List 2 | Net Gangster Legacy List 9,9,,false,,159 [Compiled input + Net Gangster Legacy List 9],https://www.torn.com/profiles.php?XID=507739,https://www.torn.com/loader.php?sid=attack&user2ID=507739,https://github.com/OranWeb/tc-baldrs-levelling-list/blob/master/data.json | https://torn.netgangster.com/Targets.html
172402,CdWilliams101,21,257,186,12,45,14,257,,2,Baldr's List 2 | Net Gangster Legacy List 10,10,,false,,257 [Compiled input + Net Gangster Legacy List 10],https://www.torn.com/profiles.php?XID=172402,https://www.torn.com/loader.php?sid=attack&user2ID=172402,https://github.com/OranWeb/tc-baldrs-levelling-list/blob/master/data.json | https://torn.netgangster.com/Targets.html
508367,Adam12321,21,299,116,60,61,62,299,,2,Baldr's List 2 | Net Gangster Legacy List 5,5,,false,,299 [Compiled input + Net Gangster Legacy List 5],https://www.torn.com/profiles.php?XID=508367,https://www.torn.com/loader.php?sid=attack&user2ID=508367,https://github.com/OranWeb/tc-baldrs-levelling-list/blob/master/data.json | https://torn.netgangster.com/Targets.html
456008,Misspriss,21,323,290,10,14,10,323,,2,Baldr's List 2 | Net Gangster Legacy List 10,10,,false,,323 [Compiled input + Net Gangster Legacy List 10],https://www.torn.com/profiles.php?XID=456008,https://www.torn.com/loader.php?sid=attack&user2ID=456008,https://github.com/OranWeb/tc-baldrs-levelling-list/blob/master/data.json | https://torn.netgangster.com/Targets.html
591855,RockinGamer,21,331,215,26,77,13,331,,2,Baldr's List 2 | Net Gangster Legacy List 2,2,,false,,331 [Compiled input + Net Gangster Legacy List 2],https://www.torn.com/profiles.php?XID=591855,https://www.torn.com/loader.php?sid=attack&user2ID=591855,https://github.com/OranWeb/tc-baldrs-levelling-list/blob/master/data.json | https://torn.netgangster.com/Targets.html
247701,phyzco,21,390,254,28,84,24,390,,2,Baldr's List 2 | Net Gangster Legacy List 13,13,,false,,390 [Compiled input + Net Gangster Legacy List 13],https://www.torn.com/profiles.php?XID=247701,https://www.torn.com/loader.php?sid=attack&user2ID=247701,https://github.com/OranWeb/tc-baldrs-levelling-list/blob/master/data.json | https://torn.netgangster.com/Targets.html
470393,34tiger,21,518,154,115,146,103,518,,2,Baldr's List 2 | Net Gangster Legacy List 4,4,,false,,518 [Compiled input + Net Gangster Legacy List 4],https://www.torn.com/profiles.php?XID=470393,https://www.torn.com/loader.php?sid=attack&user2ID=470393,https://github.com/OranWeb/tc-baldrs-levelling-list/blob/master/data.json | https://torn.netgangster.com/Targets.html
1282831,flame1995,21,527,,,,,527,,1,Net Gangster Legacy List 1,1,,false,,527 [Compiled input],https://www.torn.com/profiles.php?XID=1282831,https://www.torn.com/loader.php?sid=attack&user2ID=1282831,https://torn.netgangster.com/Targets.html
471778,Adrian1221,21,543,448,11,46,38,543,,2,Baldr's List 2 | Net Gangster Legacy List 6,6,,false,,543 [Compiled input + Net Gangster Legacy List 6],https://www.torn.com/profiles.php?XID=471778,https://www.torn.com/loader.php?sid=attack&user2ID=471778,https://github.com/OranWeb/tc-baldrs-levelling-list/blob/master/data.json | https://torn.netgangster.com/Targets.html
323695,323695,21,638,88,281,40,229,638,,2,Baldr's List 2 | Net Gangster Legacy List 3,3,,false,,638 [Compiled input + Net Gangster Legacy List 3],https://www.torn.com/profiles.php?XID=323695,https://www.torn.com/loader.php?sid=attack&user2ID=323695,https://github.com/OranWeb/tc-baldrs-levelling-list/blob/master/data.json | https://torn.netgangster.com/Targets.html
,wras,21,690,,,,,,925,1,Just Another Hitlist,,"under 1,000",false,,690 [Just Another Hitlist],https://www.torn.com/profiles.php?NID=wras,,https://www.torn.com/forums.php#/p=threads&f=61&t=16280317&b=0&a=0
,Spongebobscuzin,21,1020,,,,,,925,1,Just Another Hitlist,,"1,000-10,000",false,,1020 [Just Another Hitlist],https://www.torn.com/profiles.php?NID=Spongebobscuzin,,https://www.torn.com/forums.php#/p=threads&f=61&t=16280317&b=0&a=0
